Code,Name,Name KH,Category Code,Unit ID,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image,Type(standard or service)
FT1001,3057(30x30),11pcs=1m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1002,504(30x30),11pcs=1m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1003,527(30x30),11pcs=1m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1004,528(30x30),11pcs=1m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1005,557(30x30),11pcs=1m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1006,602(30x30),11pcs=1m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1007,PH3A247,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1008,PH3D2005 ,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1009,PH3D2007 ,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1010,PH3D2009 ,30x30(11pc=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1011,PH709,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1012,PH715,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1013,PRTL683 ,30x30(4pcs=1.44m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1014,RC005,30x30 (17PCS=1.53m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1015,RC006,30x30 (17pcs=1.53m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1016,SHD2001 ,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1017,SHD2005,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1018,SHD2006,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1019,SHH377,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT1020,SHHVN3003,30x30(11pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-006,,,,,,,,,,,,,no_image.png,standard
FT2001,PRTL757,40x40 (6pcs=1m2),C-002,1,1,1,1, No Tax, exclusive,SC-2-007,,,,,,,,,,,,,no_image.png,standard
FT3001,VHJP606(Tlan coffee),4coffee(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3002,SHSB6608(Tlan Cheam Chruk),4DR(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3003,VH6901(Tlan Cheam Chruk),4DR(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3004,HC6AJ004(Tlan Chuk),4Red(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3005,SB6603(Tlan Chuk),4Red(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3006,4W-6601(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3007,HC6AJ001(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3008,HM6CMJ001(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3009,JS6CMJ001(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3010,JS6MJ001(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3011,ON6CMJ001(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3012,SH4WVS6001(Tlan White),4W(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3013,4Y6119(Tlan Yellow),4Y(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3014,HC6AJ003(Tlan Yellow),4Y(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3015,SB6602(Tlan Yellow),4Y(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3016,SH4YVS6002(Tlan Yellow),4Y(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3017,VHAP6CMJ003(Tlan Yellow),4Y(60x60) 4PCS=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3018,ANBC628,AN.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3019,ANLGC6602 ,AN.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3020,ANM6610,AN.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3021,ANQ6901S,AN.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3022,CV638VH,CV.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3023,CV6801VH,CV.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
FT3024,CV6802VH,CV.60x60 4pcs=1.44m2,C-002,1,1,1,1, No Tax, exclusive,SC-2-008,,,,,,,,,,,,,no_image.png,standard
